"dates","SPI.1","SPI.3","SPI.6","SPI.12","SPI.24","SPEI.1","SPEI.3","SPEI.6","SPEI.12","SPEI.24","SSI.1","SSI.3","SSI.6","SSI.12","SSI.24"
1988-07-01,0.394791119816835,-1.01361327131002,-0.183488442275718,-0.560728734944904,-0.460149562106751,0.106019095705271,-1.22070741616369,-0.451742059282809,-0.562825649867547,-0.187936087327976,-0.715901909242185,-0.679078001784566,-0.685699188640695,-0.963214828008886,-0.825292640468325
1988-08-01,1.24845905186122,0.425133238314422,0.709445586529429,0.638225801036936,0.158125074872302,1.18602315826838,0.0602557394078963,0.199025518178612,0.470663314506917,0.238136252806256,1.27766871989981,0.807688378482585,0.794618458806814,0.33436417357031,-0.023196007531903
1988-09-01,0.0866514487827447,0.856157152766976,0.606798279480786,0.496242600817103,-0.0709681971576021,0.136273603530744,0.708485889090807,0.181994658981474,0.448700479691704,0.0415358578792529,2.3671928203584,1.62054338889441,1.54122587861502,1.60893537646193,0.805262307612565
1988-10-01,-1.6705601849373,0.576338657992029,-0.0470750049733319,0.287026447974597,-0.210714935628731,-1.20110094702908,0.506878988804669,-0.360272813838747,0.237720273244973,-0.0851578342225659,0.753340700671558,1.79752023364776,1.47364581481671,1.47541061459355,0.822651207640901
1988-11-01,NA,-0.477114481844788,0.0691489630449494,0.286855832723746,-0.211364182926085,0.746046951686409,-0.249416809550718,-0.103837366366441,0.248238630874853,-0.13138286927956,-0.0966212439600636,1.90991906142605,1.4269529432064,1.41298166803102,0.812127871149112
1988-12-01,NA,-1.80593884601193,0.580174266107286,0.306350193961612,-0.215380523507382,1.43521533443174,-0.360671362900596,0.595862985876598,0.294701874259295,-0.118862188936226,-0.0138831964150231,0.569255119869456,1.48275304319568,1.41873507751044,0.82979002530393
1989-01-01,NA,NA,0.582484100135572,0.329228442225176,-0.189384740175062,0.383773677574287,0.907901277156202,0.746738324338596,0.217859964854429,-0.134065373755168,-0.207936384629379,-0.164780119550636,1.82120918302237,1.51544242196667,0.847360251793322
1989-02-01,NA,NA,-0.458487167584907,0.328639584254634,-0.189624491819424,1.22526043020963,1.13951399782011,0.233290022720249,0.229422288565084,-0.140768617277235,NA,0.0487538382508935,2.07592808358524,1.515436476006,0.847362334046671
1989-03-01,0.0233743698432361,-0.00371890335082954,-1.63365309479018,0.351928199573532,-0.215185978682105,1.25203408692286,1.20162917204543,0.447106010223768,0.400415631732144,-0.163213525009079,NA,0.240298771245844,0.683349083031534,1.51487950902213,0.84755756974668
1989-04-01,NA,-1.21102248928843,-1.27864028408124,-0.1925762724256,-0.20819855742124,-2.19253543274059,0.226932808910575,0.481443859710256,-0.132357468212107,-0.219619983831897,NA,NA,-0.232542385620103,1.51656556032374,0.848520931983945
1989-05-01,-0.35855854973553,-0.888403769501093,-0.880905064133322,-0.230759126800217,-0.191557752665962,-1.22088565573699,-0.866385624759311,-0.128675040837352,-0.214752989450576,-0.205291581709026,NA,NA,-0.499546914117291,1.52801337542829,0.852843432379509
1989-06-01,-1.7023061774333,-1.87091229505371,-1.79919202323164,-0.169154839815412,-0.811525236679095,-1.97277804899793,-2.81318147725892,-1.42450599810335,-0.330045751849019,-0.866919712563053,-1.39417795896575,-1.52699708258898,-1.51371123044713,1.55404304230952,0.821037255272093
1989-07-01,0.553039064570831,-0.815963485689271,-1.11558883085625,-0.148057983788401,-0.471486064276268,0.0353540856207061,-1.59753346047208,-1.48889514119801,-0.357128282776168,-0.558494853888155,0.19789826675071,-0.0888648703894652,-0.0948915980124276,1.7952307072507,0.921475751754954
1989-08-01,1.66933519348647,0.873764431368708,0.488251568191529,0.145581359198456,0.498076671935792,1.58459099094806,0.264154614615932,-0.0956202571658351,-0.157583812788871,0.265420205986936,0.388295101131495,0.214774916470123,0.192341815396954,1.61157824172034,1.20847555208498
1989-09-01,-0.789000669972806,0.866248225141737,0.076914030221383,-0.212233865537972,0.185102489059484,-0.921500931589778,0.598168026994054,-0.665337441820622,-0.455096316501041,0.0104261537682887,0.224970012225751,0.255451254718405,0.181756425265468,0.223729875691979,1.37373003450962
1989-10-01,0.674368520381137,0.925271189214656,0.326010266525001,0.138244836889921,0.299384737892566,0.812850062380133,0.908270460352604,-0.235481727189487,-0.0278634416625356,0.125845105792797,-0.584891705451214,0.184934827590853,0.0956785481446056,0.0733034679936313,1.26161909832307
1989-11-01,NA,-0.412616017078411,0.449835751786647,0.138215648467534,0.299112836234306,-1.68765457512675,-0.662483288727642,-0.125995223751296,-0.213869222337382,0.0025682750947058,0.00768625882214482,-0.000627042355925016,0.0926031089398322,0.038728716086976,1.24318796641373
1989-12-01,NA,0.664787473901308,0.932665138132484,0.164895000867669,0.308503311112289,-0.442104673920138,-0.0400563472490024,0.580813814717823,-0.281890323533716,-0.0677619895000351,0.19089742011427,-0.481332528315214,0.141962917103398,0.0791748095149559,1.23801887481499
1990-01-01,NA,0.101178946956408,0.940202932236686,0.187849183176228,0.336698493523579,-0.421915172823133,-0.955672781877869,0.666871202935816,-0.323828800973836,-0.181194566095737,-0.552890941106324,-0.0416879903335665,0.207669816334183,0.122622608281857,1.25300738702915
1990-02-01,NA,0.0136799352805327,-0.373926419392569,0.187616271351653,0.336939979126689,-0.681404036171199,-0.644108361229388,-0.800743832663875,-0.506129167784762,-0.292927858812168,NA,0.200532986803348,0.0418485137375411,0.122624649602773,1.25301100227505
1990-03-01,NA,NA,0.544442451518355,0.163785018512133,0.33580259022068,-1.26541506317764,-0.987300430098994,-0.791134888266619,-0.891047527396951,-0.398234317442631,NA,0.0998311043147546,-0.528476809241097,0.122815953695074,1.25334996028632
1990-04-01,-0.291340128714664,-0.412545344663776,-0.394513889209702,0.248612290534816,-0.0031262213447568,-0.389034220602756,-1.09630906808934,-1.18360707272938,-0.746938556095641,-0.660736887175135,NA,NA,-0.105870500088433,0.122232662204485,1.25500807380477
1990-05-01,0.797670961290838,0.358630334619148,0.362205507966449,0.544460317197208,0.193508560465952,-0.0200022999559138,-0.90851046462529,-0.98529457215753,-0.611649251912913,-0.523383977417737,-0.435731042305351,-0.478629009366557,-0.296567982612131,0.11768699961887,1.25813713079207
1990-06-01,-1.13922497219571,-0.472819196125316,-0.523475756542264,0.595251346474978,0.292998679373503,-1.27290430631382,-1.11857553636787,-1.49998561325966,-0.37517139357311,-0.399001386316373,0.0335703536999279,-0.0996885507671401,-0.118147098423707,0.173913573756338,1.27996795716646
1990-07-01,-0.306178368492562,-0.580258292129226,-0.764412284748675,0.356709761953674,0.139621496230819,-0.637948236300028,-1.18646243731766,-1.90626669755135,-0.634306828311156,-0.606096661008081,-0.870920201059058,-0.796954400037359,-0.803951668124581,-0.0521539069039819,1.29884256045483
1990-08-01,-1.13145905933674,-1.47613232356169,-1.27938058345759,-1.40058932264246,-0.783457647547838,-1.54487707576465,-1.69139285017079,-2.04268373893865,-1.88148550671444,-1.38058651964869,-1.11262497092114,-1.14982749161272,-1.16854016011836,-1.04510902150745,0.610379321492997
1990-09-01,-0.701404902395715,-1.10982460103971,-1.33908492632698,-1.29019407992215,-0.998970016279566,-0.920047487356592,-1.37962143739961,-1.69298662706582,-1.87512962816076,-1.53819242674694,-0.654926511013333,-1.08007879928264,-1.06557816841051,-1.27839341720524,-0.792590911357761
1990-10-01,-0.383333811268721,-1.35243094008633,-1.30684236437606,-1.44043900853978,-0.905972042548676,-0.494825024511468,-1.53746866477743,-1.71989289903587,-2.0458008635101,-1.45758540556151,-1.12813287609493,-1.05451102571433,-1.11127563693815,-1.13944157529611,-0.998157294976421
1990-11-01,NA,-0.901201382901885,-1.59653247746027,-1.43896757272611,-0.904789431378806,0.0531497327668613,-0.969706081439978,-1.74310557852954,-1.93544561870905,-1.48773580845224,-0.23367511111581,-0.794254080123837,-1.0876039724004,-1.1695246779796,-0.998374948291162
1990-12-01,NA,-0.464632838077073,-1.22557322051971,-1.4324165666274,-0.919545390360025,0.771707227664204,-0.234084183545468,-1.39412188633106,-1.89771606205678,-1.53435727778137,-0.582348775741995,-0.971592416581268,-1.11487120731512,-1.10170200278056,-0.88580281415681
1991-01-01,NA,NA,-1.34536589785169,-1.40855773884869,-0.896497924262266,-0.312653997767315,0.134028443779543,-1.41657547174186,-1.936731156526,-1.59652312658635,NA,-0.373328801159516,-1.03837492169493,-1.10241960879071,-0.858231514891616
1991-02-01,NA,NA,-0.891070208942157,-1.4047715437061,-0.897384509631305,1.33267970051495,0.63005897714435,-0.515649309849327,-1.75683460815576,-1.61572532365995,NA,-0.552571621963506,-0.803537574716516,-1.10241057462465,-0.858235876225524
1991-03-01,-1.08285753842319,-1.15290617346007,-0.650530883932507,-1.39341756780436,-0.912277822724529,0.642414520615683,0.580589015141626,0.158036184981814,-1.47095783995301,-1.65936666807555,NA,NA,-1.08862296312665,-1.10156416257567,-0.858644744813718
1991-04-01,1.02888938046364,0.867465101091617,0.829503451797692,-1.14787468072503,-0.668242221247496,1.20517179870312,1.30728652651569,0.983036993280185,-1.25001536923864,-1.42060390494726,NA,NA,-0.447248476242292,-1.10414633330583,-0.860660581892461
1991-05-01,2.72753052749899,2.4890774460817,2.42457883501593,-0.379781863213823,0.102375768963419,2.06473138744245,1.99497505080355,2.11921094574817,-0.28392717984435,-0.570074558569288,2.19031652236887,2.17947799584539,2.47963797058347,-0.842486330802495,-0.714393365105151
